id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
273912,Male,64,1,1,0,1-2 Year,Yes,37610.0,26.0,121,0
345876,Male,60,1,4,0,1-2 Year,Yes,28991.0,26.0,214,1
58222,Male,26,1,3,1,< 1 Year,No,28349.0,152.0,144,0
32794,Male,20,1,3,1,< 1 Year,No,22693.0,160.0,104,0
169015,Male,50,1,2,0,1-2 Year,Yes,33004.0,124.0,104,1
153723,Female,41,1,3,0,> 2 Years,Yes,32787.0,157.0,233,0
13937,Male,40,1,3,0,1-2 Year,Yes,42462.0,124.0,53,0
121949,Female,50,1,5,0,1-2 Year,Yes,23875.0,16.0,66,0
232369,Male,26,1,4,1,< 1 Year,No,31641.0,152.0,28,0
195006,Female,36,1,4,0,1-2 Year,Yes,27648.0,152.0,141,1
355417,Male,24,1,4,1,< 1 Year,No,36540.0,152.0,203,0
179822,Male,38,1,1,1,1-2 Year,No,28585.0,124.0,299,0
356830,Male,43,1,1,0,1-2 Year,Yes,65453.0,26.0,272,1
104231,Female,45,1,3,0,1-2 Year,Yes,47942.0,26.0,93,1
213205,Female,21,1,3,0,< 1 Year,Yes,22234.0,160.0,234,0
328171,Female,26,1,3,1,< 1 Year,No,25694.0,152.0,213,0
88523,Female,42,1,5,0,1-2 Year,Yes,30908.0,124.0,17,1
141186,Female,21,1,5,0,< 1 Year,Yes,30381.0,160.0,190,0
245973,Female,40,1,1,0,1-2 Year,Yes,2630.0,124.0,80,1
35202,Female,24,1,5,0,< 1 Year,Yes,41583.0,152.0,233,0
165376,Female,24,1,3,0,< 1 Year,Yes,26261.0,152.0,92,0
216657,Female,21,1,1,1,< 1 Year,No,28419.0,160.0,219,0
235164,Female,76,1,3,0,1-2 Year,Yes,43158.0,26.0,223,1
52019,Male,60,1,3,0,1-2 Year,Yes,67219.0,26.0,54,1
374292,Female,24,1,4,1,< 1 Year,No,31349.0,152.0,262,0
62099,Female,53,1,3,0,> 2 Years,Yes,37550.0,26.0,211,0
125256,Female,61,1,5,0,1-2 Year,Yes,38422.0,124.0,64,0
60726,Female,66,1,1,1,1-2 Year,No,36880.0,3.0,153,0
98600,Female,74,1,4,0,1-2 Year,Yes,22956.0,26.0,236,1
107049,Female,35,1,5,1,1-2 Year,No,28636.0,26.0,211,0
346796,Male,35,1,2,0,1-2 Year,Yes,2630.0,152.0,109,1
106928,Female,40,1,3,0,1-2 Year,Yes,45978.0,26.0,269,1
297610,Female,23,1,3,1,< 1 Year,No,32722.0,26.0,55,0
287981,Female,55,1,1,0,1-2 Year,No,2630.0,61.0,289,0
154260,Female,49,1,3,0,1-2 Year,Yes,46315.0,122.0,203,1
299743,Female,22,1,3,1,< 1 Year,No,23228.0,152.0,230,0
41112,Male,50,1,3,0,1-2 Year,Yes,46479.0,26.0,53,1
1002,Female,26,1,3,1,< 1 Year,No,43080.0,152.0,76,0
155281,Male,35,1,3,0,1-2 Year,Yes,26216.0,26.0,80,1
262013,Female,37,1,1,0,> 2 Years,Yes,44436.0,156.0,60,0
322263,Male,76,1,3,0,1-2 Year,Yes,37187.0,124.0,219,0
119295,Female,22,1,2,0,< 1 Year,Yes,28949.0,152.0,273,0
359673,Male,30,1,5,0,< 1 Year,Yes,36340.0,152.0,50,0
7360,Female,26,1,3,0,< 1 Year,No,26174.0,152.0,194,0
202972,Female,26,1,3,1,< 1 Year,No,35300.0,152.0,85,0
199902,Male,24,1,5,0,< 1 Year,Yes,49908.0,26.0,206,0
160407,Male,37,1,3,0,1-2 Year,Yes,38718.0,26.0,178,1
318309,Male,23,1,3,0,< 1 Year,Yes,52664.0,152.0,131,0
217218,Female,43,1,1,0,1-2 Year,Yes,32046.0,154.0,153,1
164894,Female,44,1,3,0,1-2 Year,Yes,47364.0,26.0,33,0
159961,Female,63,1,1,0,1-2 Year,Yes,49242.0,152.0,198,0
68285,Male,57,1,2,0,1-2 Year,Yes,37636.0,26.0,120,1
305055,Female,25,1,1,0,< 1 Year,Yes,47209.0,152.0,76,0
6893,Male,21,1,2,1,< 1 Year,No,44493.0,152.0,298,0
265811,Female,41,1,3,0,1-2 Year,Yes,37195.0,124.0,52,0
303304,Female,40,1,3,0,1-2 Year,Yes,27992.0,124.0,96,1
279538,Male,23,1,2,1,< 1 Year,No,32488.0,152.0,20,0
348990,Female,59,1,3,0,1-2 Year,Yes,27247.0,124.0,121,1
340252,Female,24,1,1,1,< 1 Year,No,23567.0,152.0,228,0
333908,Male,69,1,4,0,1-2 Year,No,36510.0,124.0,74,0
14984,Male,48,1,1,0,1-2 Year,Yes,40763.0,124.0,86,1
102227,Male,53,1,3,0,1-2 Year,Yes,42144.0,26.0,71,1
289595,Male,39,1,1,1,1-2 Year,No,22689.0,124.0,285,0
316218,Female,27,1,1,1,< 1 Year,No,2630.0,152.0,98,0
250600,Female,23,1,1,1,< 1 Year,No,18537.0,152.0,167,0
80223,Male,23,1,4,1,< 1 Year,No,28750.0,152.0,11,0
40032,Male,22,1,4,0,< 1 Year,No,51008.0,152.0,13,0
264529,Male,35,1,3,1,1-2 Year,No,2630.0,152.0,78,0
239834,Male,24,1,3,1,< 1 Year,No,33851.0,152.0,231,0
165873,Female,38,1,1,0,1-2 Year,Yes,2630.0,156.0,121,0
101938,Male,47,1,3,1,1-2 Year,No,24847.0,26.0,82,0
116687,Female,24,1,5,1,< 1 Year,No,26382.0,152.0,162,0
362434,Male,46,1,2,1,1-2 Year,No,2630.0,124.0,113,0
250553,Female,56,1,3,0,> 2 Years,Yes,2630.0,154.0,282,0
81474,Male,64,1,3,0,1-2 Year,Yes,56668.0,124.0,78,0
356842,Female,27,1,5,1,< 1 Year,No,30845.0,152.0,52,0
60312,Female,30,1,1,1,< 1 Year,No,26745.0,152.0,173,0
249960,Male,68,1,5,0,1-2 Year,Yes,45188.0,26.0,150,0
286045,Male,32,1,2,1,1-2 Year,No,66457.0,26.0,277,0
13111,Male,42,1,3,1,1-2 Year,Yes,41071.0,26.0,285,0
313324,Male,56,1,3,0,1-2 Year,Yes,30463.0,124.0,258,0
1704,Male,24,1,2,1,< 1 Year,No,24420.0,152.0,268,0
56789,Male,27,1,5,0,< 1 Year,No,34304.0,152.0,40,0
129271,Female,43,1,1,0,> 2 Years,Yes,2630.0,124.0,134,0
185239,Male,23,1,5,1,< 1 Year,No,51173.0,152.0,19,0
77132,Female,52,1,4,0,1-2 Year,Yes,30988.0,152.0,267,0
208383,Female,67,1,3,0,> 2 Years,Yes,31479.0,26.0,223,1
365388,Male,50,1,2,0,1-2 Year,Yes,34383.0,124.0,36,0
95202,Female,23,1,5,0,< 1 Year,No,2630.0,152.0,133,0
111155,Male,69,1,5,0,1-2 Year,Yes,31343.0,124.0,235,1
35170,Male,67,1,3,0,1-2 Year,Yes,66611.0,24.0,271,1
322053,Male,26,1,5,0,< 1 Year,Yes,27033.0,160.0,232,0
365549,Female,57,1,3,1,1-2 Year,No,25284.0,26.0,204,0
89328,Male,41,1,2,0,1-2 Year,Yes,29931.0,124.0,170,1
350340,Male,63,1,3,0,1-2 Year,Yes,44900.0,26.0,94,0
262665,Male,27,1,1,1,< 1 Year,No,43211.0,26.0,38,0
111318,Male,28,1,2,1,< 1 Year,No,32619.0,152.0,31,0
57840,Male,42,1,3,0,1-2 Year,No,32290.0,124.0,214,0
138643,Male,47,1,4,0,1-2 Year,Yes,34245.0,124.0,153,1
6544,Male,60,1,4,0,> 2 Years,Yes,2630.0,156.0,13,1
324411,Female,43,1,5,0,1-2 Year,Yes,45080.0,12.0,182,0
169291,Male,84,0,4,1,1-2 Year,No,2630.0,26.0,52,0
200047,Male,48,1,3,0,1-2 Year,Yes,2630.0,124.0,164,0
363256,Male,72,1,3,1,1-2 Year,No,30570.0,26.0,254,0
206619,Female,29,1,1,1,< 1 Year,No,34640.0,26.0,115,0
306333,Female,23,1,5,0,< 1 Year,Yes,19113.0,151.0,61,0
224586,Male,40,1,5,1,1-2 Year,No,35414.0,91.0,293,0
355788,Male,42,1,3,0,1-2 Year,Yes,38077.0,26.0,244,0
63483,Male,38,1,1,0,1-2 Year,Yes,2630.0,156.0,19,0
315281,Female,49,1,1,0,< 1 Year,No,2630.0,1.0,172,0
326350,Male,61,1,3,0,> 2 Years,Yes,46411.0,26.0,121,0
344433,Male,22,1,4,0,< 1 Year,No,59609.0,152.0,126,0
292733,Female,23,1,3,1,< 1 Year,No,69051.0,152.0,64,0
251095,Male,55,1,2,0,1-2 Year,Yes,31107.0,26.0,148,0
125440,Female,24,1,2,0,< 1 Year,Yes,42776.0,151.0,124,1
321316,Female,34,1,3,0,< 1 Year,Yes,25828.0,152.0,213,0
226651,Male,55,1,3,0,1-2 Year,Yes,130703.0,124.0,146,0
198747,Female,27,1,5,0,< 1 Year,Yes,2630.0,160.0,16,0
369138,Female,25,1,4,1,< 1 Year,No,2630.0,152.0,130,0
171741,Male,24,1,3,1,< 1 Year,No,44270.0,152.0,259,0
206054,Male,63,1,4,0,1-2 Year,Yes,42418.0,154.0,36,1
187124,Male,48,1,3,1,1-2 Year,Yes,46969.0,26.0,111,0
36168,Male,40,1,5,0,1-2 Year,Yes,25211.0,26.0,211,0
334584,Male,22,1,3,0,< 1 Year,Yes,2630.0,157.0,85,0
253698,Male,43,1,4,0,1-2 Year,Yes,21247.0,124.0,232,1
284612,Female,54,1,3,0,1-2 Year,Yes,42556.0,156.0,142,0
130821,Male,33,1,4,0,1-2 Year,Yes,2630.0,156.0,54,0
117923,Female,37,1,3,1,1-2 Year,No,47785.0,26.0,173,0
157846,Male,49,1,4,0,1-2 Year,No,2630.0,26.0,71,0
95088,Male,50,1,5,0,1-2 Year,Yes,38374.0,124.0,229,0
127810,Female,25,1,1,1,< 1 Year,No,21995.0,152.0,75,0
315184,Female,33,1,3,1,< 1 Year,No,2630.0,152.0,257,0
141200,Female,34,1,1,0,1-2 Year,Yes,45508.0,31.0,187,0
259231,Female,20,1,1,1,< 1 Year,No,40489.0,160.0,298,0
209953,Male,24,1,2,1,< 1 Year,No,29470.0,152.0,262,0
240690,Male,23,1,2,1,< 1 Year,No,31103.0,152.0,18,0
49588,Male,54,1,5,1,1-2 Year,No,84918.0,18.0,93,0
376944,Female,47,1,2,0,1-2 Year,Yes,2630.0,26.0,19,1
238144,Male,57,1,4,1,1-2 Year,No,33772.0,124.0,51,0
246968,Female,21,1,5,0,< 1 Year,Yes,26495.0,160.0,145,0
367475,Female,26,1,2,1,< 1 Year,No,51894.0,26.0,299,0
222148,Male,23,1,3,1,< 1 Year,No,51400.0,152.0,22,0
357063,Male,58,1,1,0,1-2 Year,Yes,26663.0,26.0,157,0
327091,Male,25,1,3,1,< 1 Year,No,40649.0,152.0,196,0
192185,Female,52,1,3,1,1-2 Year,No,50602.0,152.0,282,0
290954,Female,26,1,1,1,< 1 Year,No,27447.0,152.0,201,0
102843,Male,47,1,3,1,1-2 Year,No,2630.0,124.0,154,0
198873,Male,48,1,1,1,1-2 Year,No,51528.0,124.0,31,0
7812,Male,56,1,5,0,1-2 Year,Yes,29762.0,25.0,111,0
168437,Female,22,1,2,1,< 1 Year,No,33730.0,152.0,200,0
201587,Male,38,1,4,0,1-2 Year,Yes,2630.0,9.0,197,0
270700,Male,53,1,1,1,1-2 Year,No,41613.0,26.0,145,0
305043,Male,37,1,5,0,1-2 Year,Yes,27117.0,124.0,60,0
231568,Female,37,1,5,0,1-2 Year,Yes,35814.0,124.0,242,1
323656,Female,66,1,3,1,1-2 Year,No,45595.0,122.0,40,0
117714,Male,67,1,1,0,1-2 Year,No,26290.0,26.0,186,0
112660,Male,36,1,3,1,1-2 Year,No,45817.0,24.0,162,0
106522,Female,62,1,5,1,1-2 Year,No,27178.0,152.0,260,0
102015,Male,22,1,1,1,< 1 Year,No,22732.0,152.0,224,0
306830,Female,22,1,1,0,< 1 Year,Yes,25978.0,152.0,102,1
242632,Male,36,1,3,0,1-2 Year,Yes,2630.0,157.0,271,1
143087,Female,45,1,1,0,1-2 Year,Yes,60647.0,26.0,174,0
91254,Female,35,1,4,0,1-2 Year,Yes,2630.0,156.0,260,0
189380,Female,45,1,3,0,1-2 Year,No,27327.0,26.0,70,0
377552,Male,28,1,4,0,< 1 Year,Yes,25652.0,152.0,182,0
270062,Male,43,1,3,1,1-2 Year,No,37916.0,52.0,115,0
171144,Male,27,1,1,1,< 1 Year,No,33519.0,152.0,282,0
111722,Male,74,1,3,1,1-2 Year,No,26894.0,26.0,138,0
126393,Female,23,1,1,0,< 1 Year,No,29916.0,152.0,136,0
113289,Male,26,1,3,1,< 1 Year,No,33309.0,152.0,191,0
369526,Female,42,1,2,1,1-2 Year,No,2630.0,26.0,48,0
3394,Female,40,1,3,0,1-2 Year,Yes,2630.0,156.0,228,0
330995,Male,42,1,3,1,1-2 Year,No,32660.0,124.0,63,0
230673,Male,21,1,1,0,< 1 Year,Yes,37038.0,152.0,288,0
101008,Male,27,1,3,1,< 1 Year,No,58228.0,152.0,100,0
184978,Female,69,1,3,1,1-2 Year,No,29854.0,26.0,89,0
198805,Male,72,1,4,0,> 2 Years,Yes,2630.0,26.0,240,0
24810,Male,65,1,2,0,1-2 Year,Yes,40962.0,26.0,68,0
361483,Male,60,1,2,0,> 2 Years,Yes,31793.0,26.0,226,1
224145,Male,41,1,3,0,1-2 Year,Yes,41625.0,26.0,278,0
128502,Female,54,1,4,1,1-2 Year,No,18340.0,156.0,74,0
88061,Female,43,1,3,0,1-2 Year,Yes,50378.0,26.0,136,1
113242,Male,43,1,3,0,1-2 Year,No,2630.0,125.0,260,0
287444,Female,33,1,3,0,< 1 Year,No,2630.0,1.0,74,0
90221,Male,55,1,5,0,1-2 Year,No,18519.0,124.0,186,0
273535,Male,67,1,2,0,1-2 Year,Yes,36895.0,124.0,30,0
67281,Male,41,1,3,0,> 2 Years,Yes,39246.0,3.0,30,0
21711,Male,32,1,2,0,< 1 Year,Yes,34181.0,160.0,83,0
325184,Male,65,1,3,0,1-2 Year,Yes,36777.0,4.0,115,0
137606,Male,24,1,5,1,< 1 Year,No,30715.0,152.0,10,0
251876,Male,54,1,1,1,1-2 Year,No,23463.0,124.0,173,0
95382,Male,46,1,2,0,1-2 Year,Yes,24844.0,26.0,81,0
312772,Male,46,1,3,1,1-2 Year,No,47627.0,124.0,10,0
52500,Male,22,1,4,1,< 1 Year,No,26195.0,152.0,215,0
230257,Male,43,1,3,0,1-2 Year,Yes,49324.0,26.0,112,0
54710,Male,24,1,4,0,< 1 Year,Yes,33530.0,152.0,16,0
316645,Male,41,1,4,0,1-2 Year,Yes,32793.0,157.0,199,1
191865,Female,53,1,3,0,1-2 Year,Yes,57227.0,25.0,27,1
3652,Male,63,1,3,0,> 2 Years,Yes,59269.0,124.0,292,0
301943,Female,46,1,2,1,1-2 Year,No,2630.0,26.0,288,0
44481,Male,33,1,3,0,< 1 Year,Yes,2630.0,124.0,34,1
356756,Male,46,1,3,0,1-2 Year,Yes,23672.0,26.0,148,0
172097,Male,46,1,1,0,1-2 Year,Yes,26542.0,124.0,42,1
118406,Female,55,1,3,0,1-2 Year,Yes,36051.0,124.0,50,1
186130,Female,45,1,3,0,> 2 Years,Yes,34563.0,124.0,259,1
22012,Female,22,1,4,1,< 1 Year,Yes,28939.0,152.0,227,0
7481,Male,52,1,1,0,> 2 Years,Yes,36986.0,26.0,235,1
279684,Male,33,1,5,0,< 1 Year,Yes,2630.0,15.0,243,0
276232,Female,43,1,3,0,1-2 Year,Yes,26018.0,26.0,86,0
285885,Female,70,1,3,0,1-2 Year,Yes,51628.0,26.0,257,0
345416,Male,33,1,5,0,1-2 Year,Yes,2630.0,157.0,199,0
85066,Male,27,1,1,1,< 1 Year,No,38038.0,152.0,104,0
173412,Female,48,1,3,0,1-2 Year,Yes,30791.0,26.0,34,0
240466,Male,37,1,3,0,1-2 Year,Yes,29023.0,60.0,59,0
344678,Male,26,1,3,1,< 1 Year,No,48240.0,152.0,61,0
337447,Male,26,1,4,1,< 1 Year,No,2630.0,160.0,76,0
68790,Male,58,1,3,0,1-2 Year,Yes,28733.0,26.0,173,1
328622,Male,34,1,1,0,1-2 Year,Yes,2630.0,157.0,114,0
188066,Female,30,1,1,1,< 1 Year,No,2630.0,152.0,151,0
368179,Female,36,1,3,0,1-2 Year,Yes,2630.0,124.0,116,0
25763,Male,33,1,4,0,< 1 Year,Yes,2630.0,156.0,85,1
82088,Male,44,1,1,1,1-2 Year,No,30713.0,124.0,176,0
314107,Male,46,1,4,0,1-2 Year,Yes,35221.0,124.0,48,0
154647,Female,22,1,4,0,< 1 Year,Yes,31104.0,152.0,72,0
75245,Female,48,1,3,0,> 2 Years,Yes,43191.0,124.0,118,0
333558,Female,24,1,5,0,< 1 Year,Yes,24326.0,152.0,113,0
154741,Female,23,1,4,1,< 1 Year,No,30881.0,152.0,201,0
303269,Male,73,1,2,1,1-2 Year,No,26709.0,26.0,154,0
295289,Male,40,1,1,0,1-2 Year,Yes,32453.0,124.0,284,0
95095,Male,44,1,3,0,1-2 Year,Yes,27335.0,124.0,208,1
23051,Male,60,1,3,0,1-2 Year,Yes,69363.0,122.0,158,1
315274,Female,53,1,5,0,1-2 Year,Yes,54437.0,8.0,129,0
176211,Female,25,1,3,1,< 1 Year,No,32990.0,152.0,104,0
12588,Male,44,1,3,0,1-2 Year,Yes,53773.0,26.0,201,0
279397,Female,44,1,3,0,> 2 Years,Yes,42013.0,26.0,110,1
227280,Female,29,1,5,1,< 1 Year,No,29101.0,152.0,196,0
246124,Female,25,1,4,1,< 1 Year,No,29909.0,152.0,13,0
305348,Male,20,1,2,1,< 1 Year,No,36961.0,160.0,92,0
310713,Female,36,1,2,0,1-2 Year,Yes,33464.0,152.0,243,0
65765,Female,20,1,4,1,< 1 Year,Yes,2630.0,160.0,149,0
264030,Female,22,1,5,1,< 1 Year,No,27551.0,152.0,231,0
201234,Male,21,1,1,1,< 1 Year,No,2630.0,160.0,19,0
180337,Male,29,1,3,1,< 1 Year,No,2630.0,152.0,168,0
241238,Male,55,1,1,1,1-2 Year,No,41704.0,124.0,120,0
119269,Female,65,0,3,0,1-2 Year,Yes,39486.0,124.0,130,1
185823,Female,49,1,5,0,1-2 Year,Yes,2630.0,124.0,69,0
168521,Male,26,1,5,0,< 1 Year,No,26005.0,152.0,151,0
350143,Female,54,1,1,1,1-2 Year,No,31449.0,152.0,147,0
128790,Male,23,1,5,1,< 1 Year,No,26541.0,152.0,148,0
267196,Male,56,1,5,0,1-2 Year,Yes,33668.0,26.0,90,0
211756,Female,21,1,1,0,< 1 Year,Yes,30480.0,160.0,230,0
274148,Male,62,1,3,1,1-2 Year,Yes,30940.0,124.0,29,0
327406,Female,25,1,2,1,< 1 Year,No,20196.0,152.0,149,0
107055,Female,35,1,3,0,1-2 Year,Yes,53369.0,124.0,37,0
134730,Male,44,1,3,0,1-2 Year,Yes,50680.0,26.0,62,0
354215,Female,24,1,5,0,< 1 Year,Yes,22800.0,160.0,36,0
58901,Male,45,1,1,0,1-2 Year,Yes,38972.0,124.0,126,0
266390,Male,27,1,4,0,< 1 Year,Yes,24607.0,152.0,80,0
205189,Female,23,1,1,1,< 1 Year,No,32497.0,152.0,190,0
198095,Female,42,1,3,0,1-2 Year,Yes,34781.0,26.0,35,1
69718,Male,46,1,1,0,1-2 Year,Yes,38249.0,26.0,262,1
92526,Male,39,1,3,0,1-2 Year,Yes,28881.0,154.0,240,1
242025,Male,27,1,2,0,< 1 Year,Yes,31348.0,152.0,13,1
346724,Male,60,1,3,1,1-2 Year,No,31422.0,26.0,67,0
175406,Female,23,1,1,1,< 1 Year,No,39900.0,160.0,266,0
8877,Male,57,1,3,1,1-2 Year,No,54982.0,152.0,137,0
302544,Female,42,1,4,0,1-2 Year,Yes,29571.0,124.0,244,0
146624,Male,78,1,4,1,1-2 Year,No,17297.0,26.0,189,0
280862,Female,40,1,3,0,1-2 Year,Yes,28400.0,124.0,118,1
11190,Female,49,1,3,1,1-2 Year,No,44532.0,26.0,12,0
151183,Male,55,1,1,0,1-2 Year,Yes,2630.0,124.0,103,1
351759,Male,24,1,5,0,< 1 Year,Yes,28751.0,152.0,279,0
82372,Male,73,1,3,1,1-2 Year,No,46216.0,26.0,246,0
197663,Male,69,1,5,0,1-2 Year,Yes,37952.0,26.0,257,0
10527,Male,36,1,3,1,1-2 Year,No,23946.0,26.0,162,0
293475,Male,58,1,3,1,1-2 Year,No,39978.0,55.0,198,0
35880,Female,35,1,2,0,1-2 Year,Yes,35168.0,124.0,278,1
18434,Female,21,1,2,0,< 1 Year,Yes,30891.0,152.0,223,0
380361,Female,43,1,3,0,1-2 Year,Yes,47263.0,155.0,162,0
346081,Male,23,1,4,1,< 1 Year,No,27431.0,152.0,63,0
273494,Male,62,1,3,0,1-2 Year,Yes,27858.0,26.0,256,0
152064,Male,27,1,4,1,1-2 Year,No,36305.0,154.0,38,0
245390,Female,62,1,1,1,1-2 Year,No,36207.0,7.0,84,0
286446,Female,22,1,5,0,< 1 Year,Yes,28361.0,152.0,258,0
87220,Male,65,1,3,1,1-2 Year,No,2630.0,26.0,264,0
160743,Female,70,1,1,1,1-2 Year,No,2630.0,124.0,266,0
91879,Female,25,1,5,1,< 1 Year,No,41906.0,152.0,289,0
88847,Female,45,1,3,0,1-2 Year,Yes,39013.0,26.0,236,0
45073,Male,21,1,2,0,< 1 Year,Yes,40197.0,152.0,47,0
122804,Female,29,1,5,1,< 1 Year,No,37974.0,152.0,137,0
173738,Male,38,1,5,0,1-2 Year,Yes,32962.0,124.0,141,1
8377,Male,44,1,3,0,1-2 Year,Yes,64921.0,26.0,270,0
7352,Male,37,1,2,1,1-2 Year,No,2630.0,26.0,170,0
181288,Male,34,1,2,1,1-2 Year,No,29239.0,152.0,114,0
213606,Male,30,1,4,0,1-2 Year,Yes,2630.0,124.0,37,0
74250,Male,30,1,4,1,< 1 Year,No,28514.0,152.0,225,0
191049,Female,74,1,3,0,1-2 Year,Yes,32769.0,26.0,164,0
233791,Female,22,1,5,1,< 1 Year,No,30300.0,152.0,290,0
75849,Male,47,1,3,0,1-2 Year,Yes,44477.0,26.0,273,1
133223,Female,26,1,3,1,< 1 Year,No,25849.0,152.0,28,0
178074,Female,73,1,4,0,1-2 Year,Yes,2630.0,122.0,113,0
291903,Male,27,1,3,1,< 1 Year,No,45036.0,152.0,245,0
337008,Male,69,1,3,0,> 2 Years,Yes,38179.0,61.0,250,0
144372,Male,24,1,2,1,< 1 Year,No,34323.0,152.0,259,0
151603,Male,45,1,3,0,1-2 Year,Yes,46639.0,26.0,66,0
211014,Male,31,1,3,0,< 1 Year,Yes,28312.0,152.0,119,1
209010,Female,27,1,3,0,< 1 Year,Yes,85758.0,154.0,50,0
292908,Female,20,1,4,1,< 1 Year,No,41032.0,160.0,145,0
230224,Male,73,1,3,0,1-2 Year,Yes,44139.0,122.0,96,1
97028,Female,37,1,5,0,1-2 Year,Yes,67311.0,124.0,228,1
205328,Female,58,1,1,1,1-2 Year,No,41432.0,124.0,233,0
20355,Male,43,1,3,0,1-2 Year,Yes,47007.0,122.0,153,1
315317,Male,32,1,2,0,< 1 Year,No,36813.0,152.0,113,0
247330,Male,39,1,2,0,1-2 Year,No,2630.0,124.0,231,0
252946,Female,21,1,1,0,< 1 Year,Yes,35722.0,160.0,95,0
214930,Male,44,1,3,0,1-2 Year,No,68799.0,26.0,223,0
110625,Male,66,1,5,0,1-2 Year,Yes,2630.0,26.0,285,0
113711,Male,54,1,3,0,> 2 Years,Yes,27108.0,124.0,36,1
333557,Male,45,1,2,0,1-2 Year,Yes,31133.0,124.0,60,0
240175,Female,39,1,3,0,1-2 Year,Yes,28679.0,124.0,264,0
169094,Male,57,1,4,0,1-2 Year,Yes,25995.0,156.0,197,0
237894,Female,50,1,3,0,1-2 Year,Yes,29755.0,26.0,26,1
331749,Male,37,1,1,0,1-2 Year,Yes,26334.0,124.0,189,1
158852,Female,53,1,3,0,1-2 Year,No,30648.0,124.0,280,0
167293,Male,21,1,1,0,< 1 Year,No,27794.0,152.0,223,0
127141,Male,78,1,2,0,1-2 Year,Yes,33546.0,124.0,293,1
61790,Female,27,1,3,0,1-2 Year,Yes,43332.0,124.0,216,1
148534,Male,22,1,1,1,< 1 Year,No,32908.0,152.0,100,0
62457,Female,44,1,5,1,1-2 Year,No,14090.0,136.0,279,0
179246,Male,37,1,3,0,1-2 Year,Yes,40702.0,139.0,114,0
332452,Female,38,1,1,1,1-2 Year,No,30419.0,152.0,71,0
350455,Female,21,1,5,1,< 1 Year,No,33259.0,152.0,17,0
229198,Male,22,1,3,1,< 1 Year,No,26692.0,152.0,226,0
197951,Female,52,1,3,1,1-2 Year,No,19269.0,152.0,26,0
165517,Male,58,1,1,0,< 1 Year,No,2630.0,1.0,124,0
378994,Male,24,1,5,0,< 1 Year,Yes,46239.0,26.0,289,1
75652,Female,23,1,5,1,< 1 Year,No,30916.0,152.0,56,0
175678,Female,23,1,3,0,< 1 Year,Yes,49579.0,26.0,250,1
209605,Female,29,1,3,1,< 1 Year,No,21916.0,152.0,18,0
284047,Female,21,1,1,1,< 1 Year,No,48675.0,152.0,99,0
83676,Female,73,1,3,1,1-2 Year,No,32174.0,124.0,180,0
118035,Female,24,1,3,1,< 1 Year,No,33207.0,152.0,156,0
271007,Male,22,1,3,0,< 1 Year,Yes,22597.0,152.0,201,0
92672,Male,39,1,1,0,1-2 Year,Yes,34781.0,26.0,141,0
27901,Male,29,1,4,0,< 1 Year,Yes,2630.0,156.0,252,0
35382,Female,29,1,5,1,< 1 Year,No,26790.0,26.0,142,0
91292,Male,36,1,1,1,1-2 Year,No,35511.0,152.0,108,0
139625,Female,25,1,2,0,< 1 Year,No,26553.0,152.0,11,0
58656,Male,43,1,3,1,1-2 Year,No,33465.0,26.0,274,0
230411,Female,29,1,3,0,< 1 Year,Yes,52489.0,26.0,56,1
173150,Female,23,1,5,1,< 1 Year,No,27432.0,26.0,173,0
224682,Female,26,1,2,0,< 1 Year,No,77390.0,160.0,161,0
321998,Male,70,1,3,0,1-2 Year,Yes,50011.0,26.0,270,0
154890,Male,44,1,2,1,1-2 Year,No,2630.0,124.0,11,0
268159,Male,52,1,1,0,1-2 Year,No,37537.0,124.0,261,0
293007,Male,45,1,3,1,1-2 Year,No,28185.0,124.0,137,0
154624,Male,31,1,3,0,< 1 Year,Yes,39379.0,152.0,68,0
308468,Male,49,1,3,1,1-2 Year,No,2630.0,26.0,231,0
356066,Male,39,1,3,0,1-2 Year,Yes,43002.0,124.0,275,1
215352,Female,48,1,4,1,1-2 Year,No,2630.0,26.0,16,0
137334,Female,23,1,4,0,< 1 Year,Yes,46065.0,152.0,206,0
239740,Male,52,1,3,0,1-2 Year,Yes,52241.0,26.0,260,0
136570,Male,59,1,3,1,1-2 Year,Yes,53227.0,124.0,261,0
49148,Male,26,1,2,0,< 1 Year,No,2630.0,156.0,290,0
265974,Male,58,1,3,1,1-2 Year,No,73554.0,26.0,251,0
29803,Male,20,1,3,0,< 1 Year,Yes,37698.0,157.0,231,1
185225,Male,46,1,5,1,1-2 Year,No,2630.0,124.0,132,0
234143,Male,57,1,1,0,1-2 Year,Yes,2630.0,124.0,68,0
211786,Female,21,1,3,0,< 1 Year,Yes,56484.0,152.0,125,0
340484,Female,30,1,1,0,1-2 Year,Yes,37714.0,157.0,289,0
362547,Male,46,1,3,0,1-2 Year,Yes,2630.0,124.0,117,0
307818,Female,21,1,1,0,< 1 Year,Yes,25461.0,160.0,28,0
94097,Male,59,1,1,1,1-2 Year,No,28920.0,26.0,13,0
6332,Female,47,1,3,0,1-2 Year,Yes,42695.0,124.0,84,0
177939,Male,24,1,1,1,< 1 Year,No,25640.0,152.0,265,0
